timestamp,ticker,side,qty,entry_price,exit_price,pnl,strategy
2020-05-05T04:00:00+00:00,AAPL,buy,6.656903208627346,75.11,123.75,323.79177206763416,ema_cross_filtered
2021-04-13T04:00:00+00:00,AAPL,buy,3.7053505261597746,134.94,133.82,-4.149992589298964,ema_cross_filtered
2021-06-17T04:00:00+00:00,AAPL,buy,3.8252620304490854,130.71,139.49,33.58580062734298,ema_cross_filtered
2021-10-21T04:00:00+00:00,AAPL,buy,3.340236488743403,149.69,163.06,44.65896185449932,ema_cross_filtered
2022-03-28T04:00:00+00:00,AAPL,buy,2.8298149301035713,176.69,171.16,-15.648876563472752,ema_cross_filtered
2023-09-05T04:00:00+00:00,AAPL,buy,2.653927813163482,188.4,175.18,-35.08492569002123,ema_cross_filtered
2024-05-09T04:00:00+00:00,AAPL,buy,2.704164413196322,184.9,192.25,19.87560843699295,ema_cross_filtered
