timestamp,ticker,side,qty,entry_price,exit_price,pnl,strategy
2020-02-26T05:00:00+00:00,AAPL,buy,7.114399544678429,70.28,64.32,-42.40182128628349,rsi
2020-03-02T05:00:00+00:00,AAPL,buy,6.585879873551106,75.92,74.11,-11.920442571127518,rsi
2021-02-26T05:00:00+00:00,AAPL,buy,4.040404040404041,123.75,120.98,-11.191919191919176,rsi
2021-03-09T05:00:00+00:00,AAPL,buy,4.108801051853069,121.69,137.9,66.60366505053828,rsi
2022-01-27T05:00:00+00:00,AAPL,buy,3.017319413433106,165.71,152.58,-39.61740389837667,rsi
2023-08-08T04:00:00+00:00,AAPL,buy,2.76441643169127,180.87,177.32,-9.81367833250404,rsi
2023-08-14T04:00:00+00:00,AAPL,buy,2.795169946332737,178.88,172.3,-18.392218246869366,rsi
2023-08-21T04:00:00+00:00,AAPL,buy,2.823901502315599,177.06,174.0,-8.641138597085739,rsi
2024-01-05T05:00:00+00:00,AAPL,buy,2.745970288601477,182.085,170.76,-31.098113518411775,rsi
